book_id;character_id;name;gender;descent_country;descent_city;living_country;living_city;age;education;profession
84;1;ik;1;4;99;4;10;3;2;eigenaar vechtclub/kok/liftbediende/barkeeper/hulp slachthuis
84;2;Lauretta;2;3;12;4;10;99;99;99
84;3;Mayer;1;4;99;4;10;5;1;makelaar
84;4;Paaluk;1;6;99;4;10;99;99;crimineel
84;5;Frances;2;4;99;4;10;2;1;activist
84;6;Neumann;1;4;99;4;10;99;1;psycholoog
84;7;Luigi;1;3;99;4;10;99;2;restaurant eigenaar
84;8;Pierre;1;3;99;4;10;99;99;dichter
85;1;Ton;1;1;3;1;3;5;2;hovenier
85;2;Piet;1;1;3;1;3;6;99;gepensioneerd
85;3;Annie;2;1;3;1;3;6;99;gepensioneerd
85;4;Jan;1;1;3;1;3;6;99;bakker/magazijnmedewerker
85;5;Trees;2;1;3;1;3;6;99;ober
85;6;Maria;2;1;3;1;3;6;2;bibliothecaresse
85;7;Wout;1;1;3;1;3;99;2;huisbaas
85;8;Ahmed;1;5;99;5;99;99;99;gids
85;9;Pen;1;1;3;1;3;99;99;afdelingshoofd Wonen Landelijk
85;10;Vos;1;1;3;1;3;2;1;wijkagent
85;11;Cota;1;1;99;1;99;99;1;directeur woningcorporatie
85;12; A ;1;1;3;1;3;99;1;typist/vertaler
85;13;Kees;1;1;3;1;3;6;99;99
85;14;Hero;1;1;3;1;3;3;1;supermarkteigenaar
85;15;Rik;1;1;3;1;3;3;1;maatschappelijk werker
85;16;Harriët;2;1;3;1;3;3;1;wiskundeleraar
85;17;Kristl;2;3;7;1;3;99;1;verpleegkundige
85;18;De Vries;2;1;3;1;3;99;99;99
85;19;Lis;2;1;1;1;99;3;99;99
86;1;Catho;2;99;99;3;6;1;2;verkoper
86;2;Berthe;2;3;6;3;6;2;1;non
86;3;Tobias;1;99;99;3;6;2;1;muzikant
86;4;Gustaphe;1;3;6;3;6;2;1;kunstenaar
86;5;Het meisje met de vlek in haar bovenlip;2;99;99;3;6;1;2;oppas
86;6;Gisèle;2;3;99;3;6;3;2;verkoper
86;7;Charles;1;3;99;3;6;3;2;beul
86;8;Léon;1;3;6;3;6;1;2;bediende
86;9;Marie-Anne;2;3;99;3;6;3;99;99
86;10;Jean;1;3;99;3;6;99;99;99
87;1;Tula;1;6;13;6;13;99;2;slaaf
87;2;Speransa;2;6;13;6;13;99;2;slaaf
87;3;Louis;1;6;13;6;13;99;2;slaaf
87;4;Quaku;1;6;13;6;13;99;2;slaaf
87;5;Jorboe;1;6;13;6;13;99;2;slaaf/dorpoudste
87;6;Rosita;2;6;13;6;13;99;2;slaaf
87;7;Willem van Uytrecht;1;1;99;6;13;99;99;slavendrijver
87;8;De Veer;1;1;99;99;99;99;1;gouverneur
87;9;Bastiaan;1;6;13;6;13;1;2;slaaf
87;10;Pedro;1;6;13;6;13;1;2;slaaf
87;11;Lesire;2;3;99;6;13;4;99;99
87;12;Wouter;1;1;99;6;13;99;99;99
87;13;Pieter;1;1;99;6;13;99;99;99
87;14;Jantji;1;6;13;6;13;99;2;slaaf
87;15;Cornelius;1;1;99;6;13;99;99;burgerwacht
87;16;Schinck;1;1;99;6;13;99;1;pater
87;17;Van Westerholt;1;1;99;6;13;99;1;baron/kapitein leger
87;18;Codjo;1;6;13;6;13;1;2;slaaf
87;19;Paolo;1;6;13;6;13;4;2;slaaf/bomba
88;1;Robbie;1;1;99;1;99;2;1;acteur
88;2;Willy;1;1;99;1;99;5;2;ijzerhandelaar
88;3;Ilona;2;1;99;1;99;5;2;ijzerhandelaar
88;4;Mireille;2;1;99;1;99;99;99;99
88;5;Sylvester;1;1;99;1;99;99;1;kunstenaar
88;6;Germaine;2;1;99;1;99;6;99;koerier
88;7;Gudrun;2;6;99;1;99;99;1;jurist
88;8;Isidoor;1;1;99;1;99;6;1;schipper/militair/verzetsstrijder
88;9;Pierre;1;1;99;1;99;6;1;boekhouder
88;10;Liza Le Roux;2;1;99;1;99;3;99;koerier
88;11;Ninette;2;1;99;1;99;99;99;naaister
88;12;Fanny;2;1;99;1;99;1;99;99
88;13;Regina Hellegeest;2;1;99;1;99;3;1;schooljuffrouw
88;14;Mariette Vanturenhout;2;1;3;1;99;3;99;99
88;15;Jeanne Grauwels;2;1;99;1;99;3;99;verzetsstrijder
88;16;Eugénie Verstappen;2;1;99;1;99;1;99;verzetsstrijder/typist
88;17;Lucrèce;2;3;99;1;99;99;99;non
88;18;Anna Sas;2;1;99;1;99;99;1;bestuurslid politieke partij/verslaggever
88;19;Frau Nimsch;2;3;99;1;99;99;99;wachtmeester
88;20;Irma Grese;2;99;99;1;99;99;99;opzichter
88;21;Arthur Vedrin;1;1;99;1;99;99;99;verzetsstrijder
88;22;Isabelle;2;1;99;1;99;1;99;scholier
89;1;Lotte;2;1;2;1;2;6;99;99
89;2;Jurriaan;1;1;2;6;12;6;1;muzikant
89;3;Jettie;2;1;2;1;99;6;99;99
89;4;Srey;2;6;12;6;12;6;2;huishoudhulp
89;5;Gustav;1;3;99;3;99;99;1;hoogleraar
89;6;Kiang;1;6;99;6;12;99;2;eigenaar herberg
89;7;Samai;1;6;12;6;12;1;2;kunstschilder/gids
89;8;Nitha;2;6;12;6;12;1;2;serveerster
89;9;Hajo;1;1;3;6;12;5;99;edelman
89;10;Chris;1;1;99;6;12;4;99;99
89;11;Sok;1;1;12;6;12;99;2;tuk-tuk chauffeur
90;1;Ted;1;1;3;1;3;1;99;scholier
90;2;meneer Timmermans;1;1;3;1;3;6;1;reclametekenaar
90;3;moeder;2;1;3;1;3;3;99;huisvrouw
90;4;Kasper;1;1;3;1;3;2;2;hulp bakker 
90;5;Melcher;1;1;3;1;3;2;1;fabrieksengineer
90;6;Ronnie;1;1;3;1;3;1;99;scholier
90;7;Gerard;1;1;3;1;3;1;99;scholier
90;8;Van Oss;1;1;3;1;3;6;99;99
90;9;Herman;1;1;3;1;3;3;99;99
91;1;ik;1;1;3;1;3;4;99;99
91;2;Albèrt;1;2;5;1;3;6;1;mijnwerker/wielrenner
91;3;Ana María Quintero;2;3;7;1;3;6;2;huishoudster
91;4;Frans;1;2;5;1;3;6;99;99
91;5;Ton van Schijndel;1;1;99;1;99;99;2;mechanieker rennersteam
91;6;Quim;1;3;7;3;7;1;99;scholier/landarbeider
91;7;Berden;1;2;5;1;99;99;99;wielrenner
91;8;Pilar;2;3;7;3;7;6;2;non
91;9;Benedicta;2;3;6;3;7;3;99;non
91;10;Sofía;2;3;99;3;99;99;99;99
92;1;Pek;1;1;3;1;3;1;2;eigenaar sloopbedrijf
92;2;Broer;1;1;3;1;3;1;2;eigenaar sloopbedrijf
92;3;Tinus;1;1;3;1;3;1;2;sloper
92;4;Vollemondt;1;1;3;1;3;1;2;sloper
92;5;Volcker;1;1;3;1;3;1;2;sloper
92;6;Perrer;1;1;3;1;3;5;2;aannemer
92;7;Van Montfoort;1;1;3;1;3;99;2;boer
92;8;Joana;2;3;99;99;99;99;2;circusartiest
92;9;moeder;2;1;3;1;3;6;2;huisvrouw
92;10;Van Poppel;1;1;3;1;3;99;2;boer
92;11;Beer;1;1;3;1;3;1;2;sloper
92;12;Theo;1;1;3;1;3;1;99;scholier
93;1;Ignatz;1;3;99;3;6;99;1;geheim agent/psychiater
93;2;Franz;1;3;99;3;6;1;99;jezuïet/crimineel
93;3;Jelena;2;3;99;3;6;2;2;prostituee
93;4;Paul;1;3;99;3;6;6;1;crimineel/fotograaf
93;5;Schani;1;3;99;3;6;4;99;crimineel/religieus leider
93;6;Wolf;1;3;99;3;6;99;1;agent/overste
93;7;Max Winter ;1;99;99;3;6;99;1;onderzoeksjournalist
93;8;Elisabeth;2;99;99;3;6;99;1;anarchist
93;9;Emma Goldman;2;99;99;99;99;99;2;anarchist
93;10;Felix;1;99;99;99;6;99;1;arts
93;11;Leo;1;99;99;3;6;99;99;anarchist
93;12;Amanda;2;99;99;3;6;99;99;anarchist
93;13;Saphir;1;99;99;3;6;99;1;dokter
93;14;Dragan;1;3;99;3;6;99;99;crimineel
94;1;Maan;2;1;99;1;3;2;1;talentenwerver
94;2;Ian;1;1;99;1;3;4;1;docent
94;3;Wonder Woman;2;1;99;1;99;99;99;99
94;4;Gomor;1;1;99;1;3;99;99;99
94;5;Eva;2;1;99;1;99;99;1;student
94;6;Susan;2;3;7;1;7;1;99;99
94;7;Ulrike;2;3;99;1;3;1;1;coördinator Blijf van Mijn Lijf huis
94;8;Christine;2;1;99;1;3;1;1;medewerker coffeeshop
94;9;Dirk;1;1;99;1;3;99;1;psycholoog
95;1;Laura;2;1;99;99;99;2;1;kunstenaar/fotograaf
95;2;An;2;99;99;99;99;2;1;acteur/zanger
95;3;Dirk;1;99;99;99;99;2;1;student
95;4;Irene;2;99;99;99;99;99;1;eigenaar galerie
95;5;de apotheker;1;99;99;99;99;99;1;apotheker
95;6;Kevin;1;99;99;99;99;1;2;student
96;1;Nico;1;1;3;1;3;99;2;veerbootchauffeur
96;2;Geesje;2;1;3;1;3;1;99;scholier
96;3;Clara;2;1;3;1;3;1;1;student
96;4;Lieke;2;1;3;1;3;99;99;99
96;5;Van der Wal;1;1;3;1;3;3;1;docent
96;6;Kassandra;2;1;3;1;3;1;99;scholier
96;7;Sheila;2;1;3;1;3;1;99;scholier
97;1;Paulus;1;1;99;1;99;6;99;gepensioneerd
97;2;Eva;2;1;99;1;99;3;1;99
97;3;Anna;2;1;99;1;99;6;99;99
97;4;Brik;1;1;99;1;99;99;1;99
97;5;Edmond;1;1;99;1;99;6;99;werknemer biersector
97;6;Geraldine;2;1;99;1;99;6;99;99
97;7;Fien;2;1;99;1;99;6;99;non
98;1;ik;1;1;99;6;12;99;1;universitair docent
98;2;Yong;1;6;12;6;12;1;1;student
98;3;Ling;2;6;12;6;12;2;1;afdelingshoofd wasmachinefabriek
98;4;Yao;1;6;99;6;12;6;1;boedhistisch leermeester
98;5;Sheng;1;6;99;6;12;2;1;universitair docent
98;6;Mu;2;6;99;6;12;1;1;student
98;7;Ella;2;6;99;6;12;1;1;student
98;8;Tang;1;6;99;6;12;99;1;ingenieur
98;9;Tsayong;1;6;99;6;12;99;1;makelaar
98;10;Namyang;1;6;99;6;99;99;99;monnik
98;11;Amy;2;6;99;6;12;2;99;99
98;12;Kalden;1;6;99;6;12;1;99;99
98;13;Peng;1;6;99;6;12;99;1;directeur
98;14;Jin;1;6;99;6;12;1;1;student
98;15;ik;2;1;99;4;10;99;99;99
99;1;Vonne;2;1;99;1;99;5;1;schrijver
99;2;Justus;1;1;99;1;99;5;1;muzikant
99;3;Jetta;2;1;99;1;99;5;99;99
99;4;Batista;1;6;99;1;99;5;1;muzikant
99;5;Koen;1;1;99;1;99;5;1;filmmaker
99;6;Stemvork;1;1;99;1;99;99;1;frater
99;7;Stijn;1;1;99;1;99;99;99;99
100;1;Daniël;1;1;99;1;1;1;1;student
100;2;Carola;2;99;99;1;1;1;1;student
100;3;Alle Waterink;1;1;1;3;7;5;1;schrijver/kunstenaar
100;4;Andrea;1;3;99;3;7;4;1;eigenaar boekhandel
100;5;Federico;1;3;99;3;7;4;1;architect
100;6;moeder;2;1;99;1;2;99;1;imagoloog
100;7;Stijn;1;1;99;99;99;2;1;hoogleraar
100;8;Maddalena;2;3;99;3;7;99;1;universitair docent literatuur/zaakwaarnemer
100;9;Nout;1;99;99;1;1;1;1;student
100;10;Nanni;1;3;99;3;7;99;99;wijnboer
100;11;Theresa;2;1;99;1;1;4;2;kassière
100;12;Titus;1;99;99;1;1;1;1;student
100;13;Bret Holland;1;99;99;3;7;5;1;schrijver
101;1;Hugo;1;1;99;3;99;4;1;diplomaat
101;2;Ruben;1;1;99;1;99;2;1;docent natuurkunde
101;3;Gabi;2;3;99;99;99;99;99;99
101;4;Mark;1;1;99;99;99;6;99;99
101;5;Dorien;2;1;99;99;99;4;1;arts
101;6;Suze;2;6;99;3;99;2;1;communicatiemedewerker
101;7;Monique;2;1;99;1;99;2;1;verpleegkundige
101;8;moeder;2;1;99;1;99;6;99;99
101;9;Brigitte;2;1;99;1;99;99;1;diplomaat
101;10;Bernadette;2;1;99;1;99;4;99;99
102;1;Sam;1;5;8;1;3;1;99;scholier
102;2;Beruz;1;5;8;1;3;99;1;eigenaar fabriek
102;3;moeder;2;5;8;1;3;99;1;docent
102;4;Ruz;1;5;8;1;3;99;99;99
102;5;Nini;2;5;8;1;3;1;99;scholier
102;6;Kian;1;5;8;1;3;1;99;scholier
102;7;Sadek;1;5;8;1;3;99;99;zwerver
102;8;Sali;2;3;6;3;6;1;99;scholier
102;9;tante;2;5;8;1;3;99;99;99
102;10;Wise;1;5;99;1;3;1;2;scholier
102;11;Malaika;2;5;99;1;3;1;99;99
103;1;Zelda;2;1;99;1;99;1;1;student
103;2;Omar;1;1;99;1;99;1;99;scholier
103;3;Matussek;1;3;99;1;3;3;1;docent
103;4;Cassandra;2;1;99;1;3;1;1;student
103;5;Jacky;2;1;99;1;3;1;1;student
103;6;Bob;1;1;99;1;3;1;1;student
103;7;Ada;2;1;99;3;7;1;1;student
103;8;Naomi;2;99;99;3;7;99;99;danser
103;9;Federico;1;3;7;3;7;3;99;99
103;10;Erik;1;1;99;1;99;99;1;schooldirecteur
104;1;Maria;2;1;3;1;3;2;1;eigenaar boekhandel
104;2;Welmoed;2;1;99;1;3;2;1;acteur
104;3;Wiggel;1;1;99;99;99;99;1;schrijver
104;4;Jason;1;1;1;1;1;99;1;operaregisseur
104;5;Felix;1;1;99;99;99;2;1;psycholoog
104;6;Alberta;2;1;3;1;3;5;99;99
104;7;Lisa;2;1;3;1;3;1;99;99
104;8;vader;1;1;3;1;3;5;99;docent
104;9;Fjodor;1;1;3;1;3;2;99;muzikant
104;10;Lizette;2;1;3;1;3;6;99;medewerker boekhandel
104;11;Roos;2;1;99;2;1;2;1;99
104;12;Claartje;2;1;99;2;1;2;1;99
104;13;Johan;1;1;3;1;99;5;99;99
104;14;Sientje;2;1;3;1;99;99;99;99
104;15;Jaap;1;1;3;1;3;1;1;scholier/barman/politicus
105;1;Michael;1;1;99;1;99;4;2;chauffeur
105;2;Clara;2;1;99;1;99;99;99;luchthaven medewerker
105;3;Ljoeba;2;6;99;6;99;2;2;steward
105;4;Rijneveld;1;99;99;1;99;99;2;verhuizer
105;5;Jamal;2;5;99;1;99;99;99;voorman logistiek
105;6;Benssen;1;1;99;1;99;99;99;schrijver
105;7;Nina;2;1;99;1;99;99;99;99
105;8;Jamie;1;1;99;1;99;1;99;scholier
105;9;Dennis;1;99;99;1;99;99;99;crimineel
105;10;Igor;1;3;99;1;99;1;99;99
105;11;Betty;2;1;99;1;99;2;99;schrijver
105;12;Mo;1;5;99;1;99;99;1;99
105;13;Yuki;2;6;13;1;99;99;99;mindfullness coach
106;1;Ífisa;2;6;12;6;12;1;99;99
106;2;Frederik;1;1;1;6;12;2;1;verkoper
106;3;David;1;1;2;6;12;3;1;arts
106;4;Hannes;1;3;7;6;12;1;2;schipper
106;5;Rósila;2;6;13;6;13;1;99;99
106;6;Saimono;1;6;12;6;12;5;1;burgemeester
106;7;Iusto;1;6;12;6;12;4;1;hoogleraar
106;8;Crélo;1;6;13;6;13;4;2;boer
106;9;Sélidia;2;6;99;6;12;2;2;99
106;10;Zacharia;1;1;99;6;99;3;1;hulp drukkerij/catechiseermeester
106;11;Pieter;1;1;99;6;99;99;1;gezagvoerder/schipper
107;1;ik;2;1;2;4;10;6;1;schrijver
107;2;Adriaan;1;1;2;1;2;1;1;arts
107;3;Henry;1;3;99;1;2;4;1;lakenreder
107;4;Elisabeth;2;3;99;1;2;4;99;
107;5;Catharina;2;1;2;1;2;5;99;
107;6;Louise;2;1;2;1;2;1;99;
107;7;Lieuwe;1;1;99;1;2;99;1;diplomaat/spion
107;8;Cornelis;1;1;99;1;99;99;1;arts
107;9;Margje;2;1;99;4;99;99;99;
107;10;James;1;3;99;99;99;99;1;handelaar
107;11;Christiaan;1;1;99;4;99;99;99;
107;12;Menno;1;1;2;1;2;3;1;arts/jurist
107;13;Johannes;1;1;99;1;2;2;1;theoloog
107;14;Bento;1;3;99;1;2;2;99;99
107;15;Harm;1;1;99;1;99;1;99;zager
107;16;Gijs;1;1;99;1;99;1;99;boer
107;17;Katelijne;2;1;99;1;99;2;99;99
107;18;Pieter;1;1;99;1;99;2;99;99
107;19;Trijn;2;1;99;1;99;6;99;99
107;20;Franciscus van den Enden;1;1;99;1;99;99;1;docent
107;21;Lodewijk Meyer;1;1;99;1;99;2;1;arts/schrijver
107;22;Welmoet;2;1;3;1;99;2;99;99
107;23;Karl;1;3;99;1;99;2;99;timmerman
108;1;Donald;1;2;99;2;99;3;1;kunsthandelaar
108;2;Amanda;2;3;6;3;6;3;1;schrijver/kunstenaar
108;3;Angelo;1;2;99;2;99;1;99;scholier
108;4;Pluim;1;2;99;2;99;99;1;diamanthandelaar
108;5;Dennis;1;2;99;2;99;99;99;kunstenaar/verpleger
108;6;Zlogonje;1;2;99;2;99;99;2;kunstenaar
108;7;moedertje;2;2;99;2;99;6;99;99
108;8;Oma;2;2;99;2;99;6;99;99
108;9;Nathalie;2;2;99;2;99;99;99;kunstenaar
108;10;Willem;1;2;99;2;99;99;99;galeriehouder
108;11;Elaine;2;2;99;2;99;99;2;secretaresse
108;12;Toon;1;2;99;2;99;99;99;deurwaarder
108;13;Hilde;2;2;99;2;99;99;99;kunstenaar
108;14;Jean;1;1;99;1;99;99;2;ober
109;1;Milan;1;1;99;1;99;99;1;schrijver
109;2;Bertrand;1;1;99;3;6;99;1;schrijver
109;3;Kees-Jan;1;1;99;1;99;99;1;schrijver
109;4;Janine;2;99;99;3;6;99;99;model/spion
109;5;Monique;2;99;99;1;3;99;1;diplomaat/spion
109;6;Claudia;2;6;99;99;99;99;99;activist/spion
109;7;Ramon;1;99;99;3;7;99;99;99
109;8;Jean-Luc;1;99;99;1;2;99;1;officier van justitie
109;9;Pascal;1;99;99;;99;99;1;journalist
109;10;Alain;1;99;99;99;99;99;1;journalist
109;11;Rens;2;6;99;1;99;1;99;scholier
109;12;Milou;2;99;99;99;99;99;1;journalist
109;13;Nicolette;2;99;99;99;99;99;99;spion
109;14;Suzan;2;99;99;1;2;99;99;99
109;15;Denise;2;3;99;6;99;1;99;99
109;16;Izdihar;2;6;99;99;99;1;99;99
109;17;Dyani;2;3;99;1;99;99;99;99
109;18;Jeroen;1;1;3;1;99;99;1;pharmaceut
109;19;Baahir;1;6;12;6;12;1;2;99
109;20;Dasan;1;6;12;6;12;1;2;chauffeur
109;21;Milton;1;4;99;4;99;99;1;pharmaceut
109;22;Anna;2;99;99;99;99;99;99;99
109;23;Lemmers;1;1;99;1;99;99;1;psycholoog
109;24;Rens;1;1;99;1;99;1;99;99
109;25;Maria;2;1;99;1;2;99;1;palementariër
110;1;ik;1;2;5;2;99;99;99;99
110;2;Clara;2;2;5;2;5;6;99;99
110;3;Trien Labie;2;2;5;2;5;6;1;eigenaar snoepwinkel
110;4;Philomena;2;2;5;2;5;6;99;99
110;5;Yvonne;2;2;5;2;5;6;99;99
110;6;Cecile;2;2;5;2;5;6;99;99
110;7;Pierre;1;2;5;2;99;6;99;werknemer spoorwegen
111;1;ik;1;2;99;2;4;6;2;chauffeur/vliegenier/soldaat
111;2;Simone;2;99;99;99;99;99;99;99
111;3;Erna;2;99;99;2;4;99;2;prostituee
111;4;Martha;2;99;99;99;99;99;99;99
111;5;meisje van de sociale dienst;2;99;99;99;99;99;1;maatschappelijk werker
111;6;zus;2;2;99;6;13;99;99;plantagehouder
111;7;Pierre Mulele;1;6;13;6;13;99;99;rebellenleider
111;8;Tsjombe;1;6;13;6;13;99;99;president
111;9;Mommens;1;99;99;6;13;99;99;directeur drukkerij
112;1;Louis;1;2;4;2;4;2;1;etnoloog
112;2;Alexis;1;6;99;6;99;6;1;historicus/priester/linguist
112;3;Samuel;1;6;13;2;4;2;99;99
112;4;moeder;2;2;4;2;4;99;99;99
112;5;Jean-Baptiste;1;6;99;2;4;99;99;kunstenaar/chauffeur
112;6;Tomas;1;6;13;6;13;2;99;tekenaar
112;7;Janvier;1;6;13;6;13;2;99;organisator aankoopsessies/moordenaar
112;8;Smith;1;3;99;99;99;99;1;antropoloog
112;9;Sebashyitsi;1;6;13;6;13;4;2;boer
112;10;Vansina;1;2;4;4;10;99;1;antropoloog
112;11;Coupez;1;3;99;99;99;6;1;linguïst
112;12;Perraudin;1;3;99;6;13;99;1;aartsbisschop
112;13;Rugamba;1;99;99;6;13;99;1;museumdirecteur
112;14;Hulstaert;1;99;99;99;99;99;1;pater/hoofdredacteur
113;1;Werner;1;99;99;99;99;1;99;boer/controleer strontvoerder
113;2;Botje;2;99;99;99;99;1;99;99
113;3;Orzas;99;99;99;99;99;99;99;99
113;4;Magdalena;2;99;99;99;99;4;99;non
113;5;Jacqueline;2;99;99;99;99;99;99;non
113;6;Monica;2;99;99;99;99;99;;non
113;7;Ernest-Fritz;1;99;99;99;99;99;2;cowboy
113;8;Andy;1;99;99;99;99;1;99;99
113;9;Luypaarts;1;99;99;99;99;6;2;strontvoerder
113;10;Maya;2;99;99;99;99;99;99;99
113;11;Li;1;99;99;99;99;99;99;99
113;12;Martha;2;99;99;99;99;99;99;non
113;13;Vedt;1;99;99;99;99;99;1;directeur weeshuis
113;14;Detanck;2;99;99;99;99;99;2;huishoudster
113;15;Duizendts;1;99;99;99;99;99;99;99
113;16;F. Schuins;1;99;99;99;99;99;99;ijzerhandelaar
113;17;Anna;1;99;99;99;99;99;99;kok
114;1;Nona;2;1;3;1;3;2;99;scholier
114;2;Marcus;1;6;13;1;3;6;1;docent/sergeant
114;3;Sam de Jong;1;1;3;6;13;3;1;majoor
114;4;Yaya;2;6;13;1;3;6;99;99
114;5;Anna;2;1;3;1;3;1;1;student
114;6;Ben;1;6;13;1;3;2;2;stuurman
114;7;Mima;2;6;13;1;3;2;1;docent basisschool
114;8;Sara;2;6;13;1;3;2;2;verpleger
114;9;Boya;2;6;13;1;3;2;2;verpleger
114;10;Tarotji;2;6;13;1;3;2;2;secretaresse
114;11;Sarmolle;1;1;3;1;3;1;99;99
114;12;Gustav;1;6;99;6;13;2;1;majoor
114;13;Charles;1;6;13;6;13;1;99;soldaat
114;14;Otjep;1;6;13;6;13;1;99;soldaat/sergeant
114;15;Bunga;1;6;13;6;13;1;99;soldaat
114;16;Minggus;1;6;13;6;13;1;99;soldaat/corporaal
114;17;Schut;1;6;13;6;13;2;99;kapitein
114;18;Molenaar;1;6;13;6;13;2;99;onderluitenant
114;19;Talapessy;1;6;13;6;13;2;99;sergeant
114;20;Pattiasina;1;6;13;6;13;99;99;politicus/minister
114;21;Sukarno;1;6;13;6;13;99;99;politicus
115;1;Joris;1;2;5;2;4;2;1;copywriter
115;2;Wes;1;2;5;2;5;2;2;fabrieksmedwerker
115;3;Jef;1;2;5;2;5;2;1;ambtenaar
115;4;Demi;1;2;5;2;5;2;2;hulp boerderij
115;5;Klaas;1;2;5;2;5;2;99;99
115;6;Arnout;1;2;5;2;5;2;99;99
115;7;Tigra;2;2;5;2;4;1;1;student
115;8;Freya;2;2;99;2;5;2;1;student
115;9;Brenda;2;2;99;2;99;1;99;99
115;10;Jos;1;2;99;2;5;6;2;arbeider
115;11;Katrien;2;2;99;2;5;2;99;99
115;12;Steve;1;2;99;2;5;2;1;zakenman
115;13;Lorelien;2;2;99;2;99;1;99;99
115;14;Kimberly;2;2;4;2;5;1;2;kapper
115;15;Karolien;2;2;99;2;99;1;99;99
115;16;Charel;1;2;99;2;5;99;99;pastoor
115;17;Miguel;1;3;99;2;99;99;99;muzikant
115;18;Nicole;2;2;99;2;99;4;99;huisvrouw
115;19;Fons;1;2;99;2;5;5;99;politieagent
116;1;Vero;2;1;1;5;8;2;1;acteur/model
116;2;Alon;1;5;99;5;8;1;1;student/muzikant
116;3;Brak;1;1;99;1;1;1;1;student
116;4;David;1;1;99;1;1;1;1;student
116;5;Yvonne;2;1;99;1;1;1;2;model
116;6;Regina;2;1;3;1;1;2;1;acteur
116;7;Ruby;2;4;99;1;1;99;1;regisseur
116;8;Leah;2;4;99;5;8;1;1;student/kantoormedewerker (van het leger)
116;9;Ava;1;5;99;5;8;2;99;99
116;10;Galit;2;5;99;5;8;1;1;student
116;11;Uri;1;5;99;5;8;1;1;architect
116;12;Annette;2;1;99;1;1;1;1;student
116;13;Eddie;1;1;99;1;1;1;1;student
116;14;Fred;1;1;99;1;1;99;1;studieleider/docent
116;15;Geertje;2;1;99;5;8;99;1;docent
116;16;Moshe;1;5;99;5;8;99;99;99
117;1;Raaf;1;1;99;1;1;2;1;journalist
117;2;Anna;2;99;99;1;1;99;1;culinair recensent/kok
117;3;Carina;2;1;99;1;1;99;1;journalist/presentator
117;4;Simon;1;1;99;1;1;99;1;cabaretier
117;5;Sally;2;1;1;1;2;1;1;student/kassière
117;6;Charlie;2;1;1;1;1;1;99;scholier
117;7;Ties;1;1;99;1;1;99;2;eigenaar café
117;8;Rode Regenjas;1;1;99;1;1;99;1;psychiater
117;9;Boaz;1;1;99;1;1;99;99;hoofd horeca/barman
117;10;Driest;1;1;99;1;1;99;1;redacteur
117;11;Hannelore;2;1;99;1;1;99;1;journalist
117;12;Roelof;1;1;99;1;99;99;99;cabaretier
117;13;Verbrugge;1;1;99;1;2;99;1;minister
117;14;Weijts;1;1;99;1;2;99;1;voorlichter
117;15;Chu;1;4;99;4;10;99;1;culinair recensent/kok
118;1;Jimmy;1;3;99;4;10;2;2;zanger
118;2;Bregtje;2;1;99;1;1;99;1;communicatiemedewerker
118;3;Dirk;1;6;99;1;99;99;99;vertegenwoordiger reis/onderduik bureau
118;4;Phaedra;2;99;99;99;99;99;1;presentatrice
118;5;Carl;1;99;99;6;99;99;1;manager
118;6;Bertina;2;1;1;1;1;99;1;docent/non
118;7;Cecilia;2;3;99;1;1;2;99;manager restaurant
119;1;Kronkjaar;1;99;99;1;99;3;1;ambtenaar
119;2;Anneriek;2;1;99;1;99;99;99;99
119;3;Jeanne;2;1;99;1;99;99;99;99
119;4;Delfos;1;99;99;1;99;99;1;ambtenaar
119;5;Van Velde;1;1;99;1;99;99;1;ambtenaar
119;6;Koperhorn;1;99;99;1;99;99;1;ambtenaar
119;7;Wim;1;1;99;1;99;99;99;99
119;8;Steven;1;1;99;1;99;1;99;99
119;9;Fien;2;1;99;1;99;1;99;99
119;10;Denko;1;3;99;3;7;99;99;smokkelaar
119;11;Cana;1;3;99;3;7;99;99;vertaler
119;12;Walser;1;1;99;1;1;99;1;rechercheur
120;1;Arturo;1;6;99;2;99;3;2;crimineel/veiligheidsagent
120;2;Claire;2;2;99;2;4;1;1;promotie medewerker/student
120;3;Lenka;2;2;99;2;99;1;2;prostituee/crimineel
120;4;André;1;3;99;2;99;99;99;hoteleigenaar
120;5;Tony;1;2;99;2;99;99;2;crimineel
120;6;Mossel;1;2;2;4;99;99;2;crimineel
120;7;Samuel;1;3;99;3;99;4;1;zakenman
120;8;Simon;1;3;99;3;99;4;1;CEO
120;9;Sébastien;1;3;99;3;99;99;1;ambtenaar
120;10;Aimé;1;2;99;2;5;99;1;directeur
120;11;Gisèle;2;2;99;2;5;2;2;secretaresse
120;12;Nico;1;2;5;2;5;99;1;journalist 
120;13;Jean;1;2;99;2;5;99;1;commisaris 
120;14;Théo;1;2;99;2;5;99;99;medewerker kasteel
120;15;Guy;1;2;5;2;5;6;1;baron
120;16;Hermans;1;2;99;2;5;3;1;kunst detective
120;17;René;1;2;99;2;5;4;99;boer/gemeenteraadslid/eigenaar fietsmuseum
120;18;Antoine;1;2;99;2;5;99;99;beveiliger
120;19;Chevalier;1;3;99;3;7;6;99;veilingmeester
120;20;Gizzy;1;2;99;2;5;1;99;crimineel
120;21;Romain;1;2;99;2;5;4;99;crimineel
