book_id,character_id,name,name_variant,
88,17,Lucrèce,Lucrèce,
88,18,Anna Sas,Anna Sas,
88,18,Anna Sas,Anna,
88,19,Frau Nimsch,Frau Nimsch,
88,20,Irma Grese,Irma Grese,
88,21,Arthur Vedrin,Arthur Vedrin,
88,22,Isabelle,Isabelle,
88,22,Isabelle,Belle,
89,1,Lotte,Lotte,
89,2,Jurriaan,Jurriaan,
89,2,Jurriaan,Jurriaan Houtkoper,
89,2,Jurriaan,Jurriaan Eysinga Houtkoper,
89,2,Jurriaan,Papa Jaan,
89,3,Jettie,Jettie,
89,3,Jettie,Jettie Houtkoper,
89,4,Srey,Srey,
89,4,Srey,Srey Dara,
89,5,Gustav,Gustav,
89,5,Gustav,Gustav Larsen,
89,6,Kiang,Kiang,
89,7,Samai,Samai,
89,8,Nitha,Nitha,
89,9,Hajo,Hajo,
89,10,Chris,Chris,
89,11,Sok,Sok,
90,1,Ted,Ted,
90,1,Ted,Tedje,
90,2,meneer Timmermans,meneer Timmermans,
90,2,meneer Timmermans,Meneer Timmermans,
90,3,moeder,mijn moeder,
90,3,moeder,Mijn moeder,
90,4,Kasper,Kasper,
90,5,Melcher,Melcher,
90,5,Melcher,Jaap Melcher,
90,6,Ronnie,Ronnie,
90,6,Ronnie,Ronnie van Ooyen,
90,7,Gerard,Gerard,
90,7,Gerard,Gerard Asman,
90,8,Van Oss,Van Oss,
90,8,Van Oss,van Oss,
90,8,Van Oss,Bob van Oss,
90,8,Van Oss,Bob,
90,9,Herman,Herman,
91,1,ik,ik,
91,1,ik,Ik,
91,2,Albèrt,Albèrt,
91,3,Ana María Quintero,Ana María Quintero,
91,4,Frans,Frans,
91,5,Ton van Schijndel,Ton van Schijndel,
91,6,Quim,Quim,
91,7,Berden,Berden,
91,7,Berden,Sjeng,
91,7,Berden,Sjeng Berden,
91,8,Pilar,Pilar,
91,9,Benedicta,Benedicta,
91,9,Benedicta,Dolores Sánchez,
91,10,Sofía,Sofía,
92,1,Pek,Pek,
92,2,Broer,Broer,
92,2,Broer,Broerlief,
92,3,Tinus,Tinus,
92,4,Vollemondt,Vollemondt,
92,5,Volcker,Volcker,
92,6,Perrer,Perrer,
92,7,Van Montfoort,Van Montfoort,
92,8,Joana,Joana,
92,9,moeder,moeder,
92,9,moeder,Moeder,
92,10,Van Poppel,Van Poppel,
92,10,Van Poppel,van Poppel,
92,11,Beer,Beer,
92,12,Theo,Theo,
92,12,Theo,Theo Rooyakkers,
93,1,Ignatz,Ignatz,
93,1,Ignatz,Ksaveri Ignatz,
93,2,Franz,Franz,
93,3,Jelena,Jelena,
93,4,Paul,Paul,
93,4,Paul,Paul Pallach,
93,5,Schani,Schani,
93,6,Wolf,Wolf,
93,7,Max Winter ,Max Winter ,
93,8,Elisabeth,Elisabeth,
93,9,Emma Goldman,Emma Goldman,
93,10,Felix,Felix,
93,10,Felix,Felix Nebel,
93,10,Felix,Felixje,
93,11,Leo,Leo,
93,12,Amanda,Amanda,
93,13,Saphir,Saphir,
93,13,Saphir,Moritz Saphir,
93,14,Dragan,Dragan,
94,1,Maan,Maan,
94,2,Ian,Ian,
94,2,Ian,Ian Sultry,
94,3,Wonder Woman,Wonder Woman,
94,4,Gomor,Gomor,
94,5,Eva,Eva,
94,5,Eva,Eva Mollema,
94,6,Susan,Susan,
94,6,Susan,Susan Stanton,
94,7,Ulrike,Ulrike,
94,7,Ulrike,Ulrike Hoffmann,
94,8,Christine,Christine,
94,8,Christine,Christine de Smet,
94,9,Dirk,Dirk,
94,9,Dirk,Dirk Dolman,
95,1,Laura,Laura,
95,2,An,An,
95,3,Dirk,Dirk,
95,4,Irene,Irene,
95,5,de apotheker,de apotheker,
95,5,de apotheker,De apotheker,
95,6,Kevin,Kevin,
96,1,Nico,Nico,
96,1,Nico,meneer De Koning,
96,1,Nico,Meneer De Koning,
96,2,Geesje,Geesje,
96,3,Clara,Clara,
96,3,Clara,Klaartje,
96,4,Lieke,Lieke,
96,5,Van der Wal,Van der Wal,
96,6,Kassandra,Kassandra,
96,7,Sheila,Sheila,
97,1,Paulus,Paulus,
97,1,Paulus,Petrus Paulus,
97,2,Eva,Eva,
97,3,Anna,Anna,
97,3,Anna,Anna Simons,
97,4,Brik,Brik,
97,5,Edmond,Edmond,
97,6,Geraldine,Geraldine,
97,7,Fien,Fien,
97,7,Fien,zuster Thérèse,
98,1,ik,ik,
98,1,ik,Ik,
98,2,Yong,Yong,
98,3,Ling,Ling,
98,4,Yao,Yao,
98,5,Sheng,Sheng,
98,6,Mu,Mu,
98,7,Ella,Ella,
98,8,Tang,Tang,
98,9,Tsayong,Tsayong,
98,10,Namyang,Namyang,
98,11,Amy,Amy,
98,12,Kalden,Kalden,
98,13,Peng,Peng,
98,14,Jin,Jin,
98,15,ik,ik,
98,15,ik,Ik,
99,1,Vonne,Vonne,
99,2,Justus,Justus,
99,3,Jetta,Jetta,
99,4,Batista,Batista,
99,4,Batista,Mateus Emilio Batista,
99,5,Koen,Koen,
99,6,Stemvork,Stemvork,
99,7,Stijn,Stijn,
100,1,Daniël,Daniël,
100,1,Daniël,Daniël van Duren,
100,2,Carola,Carola,
100,3,Alle Waterink,Alle Waterink,
100,3,Alle Waterink,Alle,
100,4,Andrea,Andrea,
100,5,Federico,Federico,
100,6,moeder,mijn moeder,
100,6,moeder,Mijn moeder,
100,7,Stijn,Stijn,
100,7,Stijn,Stijn Ravel,
100,8,Maddalena,Maddalena,
100,9,Nout,Nout,
100,10,Nanni,Nanni,
100,11,Theresa,Theresa,
100,12,Titus,Titus,
100,13,Bret Holland,Bret Holland,
101,1,Hugo,Hugo,
101,2,Ruben,Ruben,
101,2,Ruben,Ruben Boom,
101,3,Gabi,Gabi,
101,4,Mark,Mark,
101,5,Dorien,Dorien,
101,6,Suze,Suze,
101,7,Monique,Monique,
101,8,moeder,mijn moeder,
101,8,moeder,Mijn moeder,
101,9,Brigitte,Brigitte,
101,10,Bernadette,Bernadette,
102,1,Sam,Sam,
102,2,Beruz,Beruz,
102,3,moeder,mijn moeder,
102,3,moeder,Mijn moeder,
102,4,Ruz,Ruz,
102,5,Nini,Nini,
102,6,Kian,Kian,
102,7,Sadek,Sadek,
102,8,Sali,Sali,
102,9,tante,tante,
102,9,tante,Tante,
102,10,Wise,Wise,
102,11,Malaika,Malaika,
103,1,Zelda,Zelda,
103,2,Omar,Omar,
103,3,Matussek,Matussek,
103,4,Cassandra,Cassandra,
103,5,Jacky,Jacky,
103,6,Bob,Bob,
103,7,Ada,Ada,
103,8,Naomi,Naomi,
103,9,Federico,Federico,
103,10,Erik,Erik,
104,1,Maria,Maria,
104,1,Maria,Hinckelbein,
104,1,Maria,Maria Hinckelbein,
104,1,Maria,Pinckeltje,
104,2,Welmoed,Welmoed,
104,2,Welmoed,Casper,
104,3,Wiggel,Wiggel,
104,3,Wiggel,Allard,
104,3,Wiggel,Allard Wiggel,
104,4,Jason,Jason,
104,4,Jason,Lowie,
104,4,Jason,Jason Lowie,
104,5,Felix,Felix,
104,6,Alberta,Alberta,
104,6,Alberta,Alberta Hinckelbein-Van Heerwaarden,
104,6,Alberta,mijn moeder,
104,6,Alberta,Mijn moeder,
104,7,Lisa,Lisa,
104,8,vader,mijn vader,
104,8,vader,Mijn vader,
104,9,Fjodor,Fjodor,
104,10,Lizette,Lizette,
104,11,Roos,Roos,
104,11,Roos,Jacoba,
104,12,Claartje,Claartje,
104,13,Johan,Johan,
104,14,Sientje,Sientje,
104,15,Jaap,Jaap,
105,1,Michael,Michael,
105,1,Michael,Michael Bernache,
105,1,Michael,Mike,
105,2,Clara,Clara,
105,3,Ljoeba,Ljoeba,
105,4,Rijneveld,Rijneveld,
105,5,Jamal,Jamal,
105,6,Benssen,Benssen,
105,6,Benssen,Robert Benssen,
105,7,Nina,Nina,
105,7,Nina,Ninaatje,
105,8,Jamie,Jamie,
105,9,Dennis,Dennis,
105,10,Igor,Igor,
105,11,Betty,Betty,
105,12,Mo,Mo,
105,13,Yuki,Yuki,
106,1,Ífisa,Ífisa,
106,1,Ífisa,Ífisa Saimonu,
106,2,Frederik,Frederik,
106,2,Frederik,Frederik Taillefer,
106,2,Frederik,Taillefer,
106,2,Frederik,Frederik Antonisz Taillefer,
106,3,David,David,
106,3,David,Davido,
106,3,David,Davido Rasse,
106,3,David,David Levisz Rasch,
106,4,Hannes,Hannes,
106,4,Hannes,Johannes,
106,4,Hannes,Johannes Rosmuller,
106,5,Rósila,Rósila,
106,5,Rósila,Rósila Crélu,
106,6,Saimono,Saimono,
106,6,Saimono,Saimono Abramu,
106,7,Iusto,Iusto,
106,8,Crélo,Crélo,
106,8,Crélo,Crélo Matysu,
106,9,Sélidia,Sélidia,
106,9,Sélidia,Sélidia Dídriju,
106,9,Sélidia,Bloem van Vástóna,
106,10,Zacharia,Zacharia,
106,10,Zacharia,Zacharia Dingemansz,
106,10,Zacharia,Zacharia Dingemansz Delius,
106,11,Pieter,Pieter,
106,11,Pieter,Pieter Gerritsz,
106,11,Pieter,Pieter Gerritsz Verschuer,
107,1,ik,ik,
107,2,Adriaan,Adriaan,
107,2,Adriaan,Koebargh,
107,2,Adriaan,Adriaan Koerbagh,
107,3,Henry,Henry,
107,3,Henry,Dixon,
107,3,Henry,Henry Dixon,
107,4,Elisabeth,Elisabeth,
107,4,Elisabeth,Elisabeth Dixon,
107,5,Catharina,Catharina,
107,5,Catharina,Catharina Molenaar,
107,6,Louise,Louise,
107,6,Louise,Louise Molenaar,
107,7,Lieuwe,Lieuwe,
107,7,Lieuwe,Van Aitzema,
107,7,Lieuwe,van Aitzema,
107,7,Lieuwe,Lieuwe van Aitzema,
107,8,Cornelis,Cornelis,
107,8,Cornelis,Stalpart van der Wiel,
107,8,Cornelis,Cornelis Stalpart van der Wiel,
107,9,Margje,Margje,
107,9,Margje,Margje Raets,
107,9,Margje,Marg,
107,10,James,James,
107,10,James,James Harding,
107,11,Christiaan,Christiaan,
107,11,Christiaan,Paets,
107,11,Christiaan,Christiaan Paets,
107,12,Menno,Menno,
107,12,Menno,Menno Molenaar,
107,13,Johannes,Johannes,
107,13,Johannes,Johannes Koerbagh,
107,14,Bento,Bento,
107,14,Bento,Van Doorn,
107,14,Bento,van Doorn,
107,14,Bento,Bento van Doorn,
107,15,Harm,Harm,
107,16,Gijs,Gijs,
107,17,Katelijne,Katelijne,
107,18,Pieter,Pieter,
107,18,Pieter,Pieter Plockhoy,
107,19,Trijn,Trijn,
107,20,Franciscus van den Enden,Franciscus van den Enden,
107,20,Franciscus van den Enden,Van Enden,
107,20,Franciscus van den Enden,van Enden,
107,21,Lodewijk Meyer,Lodewijk Meyer,
107,22,Welmoet,Welmoet,
107,23,Karl,Karl,
108,1,Donald,Donald,
108,2,Amanda,Amanda,
108,3,Angelo,Angelo,
108,4,Pluim,Pluim,
108,5,Dennis,Dennis,
108,6,Zlogonje,Zlogonje,
108,6,Zlogonje,Dark Master,
108,7,moedertje,moedertje,
108,8,Oma,Oma,
108,8,Oma,oma,
108,8,Oma,bijenkoningin,
108,8,Oma,Bijenkoningin,
108,9,Nathalie,Nathalie,
108,10,Willem,Willem,
108,11,Elaine,Elaine,
108,12,Toon,Toon,
108,13,Hilde,Hilde,
108,14,Jean,Jean,
109,1,Milan,Milan,
109,2,Bertrand,Bertrand,
109,3,Kees-Jan,Kees-Jan,
109,3,Kees-Jan,Keessie,
109,4,Janine,Janine,
109,5,Monique,Monique,
109,6,Claudia,Claudia,
109,7,Ramon,Ramon,
109,8,Jean-Luc,Jean-Luc,
109,9,Pascal,Pascal,
109,10,Alain,Alain,
109,11,Rens,Rens,
109,12,Milou,Milou,
109,13,Nicolette,Nicolette,
109,14,Suzan,Suzan,
109,15,Denise,Suus,
109,16,Izdihar,Izdihar,
109,17,Dyani,Dyani,
109,18,Jeroen,Jeroen,
109,19,Baahir,Baahir,
109,20,Dasan,Dasan,
109,21,Milton,Milton,
109,22,Anna,Anna,
109,23,Lemmers,Lemmers,
109,24,Rens,Rens,
109,25,Maria,Milan,
110,1,ik,ik,
110,1,ik,Ik,
110,2,Clara,Clara,
110,3,Trien Labie,Trien Labie,
110,3,Trien Labie,Maria Josepha,
110,3,Trien Labie,Maria Josepha Vandenbrande,
110,4,Philomena,Philomena,
110,5,Yvonne,Yvonne,
110,6,Cecile,Cecile,
110,7,Pierre,Pierre,
111,1,ik,ik,
111,1,ik,Ik,
111,2,Simone,Simone,
111,3,Erna,Erna,
111,4,Martha,Martha,
111,5,meisje van de sociale dienst,meisje van de sociale dienst,
111,6,zus,mijn zus,
111,6,zus,Mijn zus,
111,7,Pierre Mulele,Pierre Mulele,
111,7,Pierre Mulele,Mulele,
111,8,Tsjombe,Tsjombe,
111,9,Mommens,Mommens,
112,1,Louis,Louis,
112,2,Alexis,Alexis,
112,2,Alexis,Alexis Kagame,
112,2,Alexis,Abbé,
112,2,Alexis,Abbé Kagame,
112,3,Samuel,Samuel,
112,4,moeder,moeder,
112,5,Jean-Baptiste,Jean-Baptiste,
112,6,Tomas,Tomas,
112,7,Janvier,Janvier,
112,8,Smith,Smith,
112,8,Smith,Pierre,
112,8,Smith,Pierre Smith,
112,9,Sebashyitsi,Sebashyitsi,
112,10,Vansina,Vansina,
112,11,Coupez,Coupez,
112,11,Coupez,André,
112,11,Coupez,André Coupez,
112,12,Perraudin,Perraudin,
112,13,Rugamba,Rugamba,
112,14,Hulstaert,Hulstaert,
113,1,Werner,Werner,
113,1,Werner,Werner Plöts,
113,2,Botje,Botje,
113,2,Botje,Botje Duitzendts,
113,3,Orzas,Orzas,
113,4,Magdalena,Magdalena,
113,4,Magdalena,Magdalena Crique,
113,5,Jacqueline,Jacqueline,
113,5,Jacqueline,Jacqueline Crique,
113,6,Monica,Monica,
113,6,Monica,Monica Crique,
113,7,Ernest-Fritz,Ernest-Fritz,
113,8,Andy,Andy,
113,9,Luypaarts,Luypaarts,
113,10,Maya,Maya,
113,11,Li,Li,
113,12,Martha,Martha,
113,13,Vedt,Vedt,
113,13,Vedt,Theo,
113,13,Vedt,Theo Vedt,
113,14,Detanck,Detanck,
113,15,Duizendts,mijnheer Duizendts,
113,15,Duizendts,Mijnheer Duizendts,
113,16,F. Schuins,F. Schuins,
113,16,F. Schuins,Schuins,
113,17,Anna,Anna,
113,17,Anna,Zwarte Anna,
114,1,Nona,Nona,
114,1,Nona,Nona Kainama,
114,2,Marcus,Marcus,
114,2,Marcus,Marcus Kainama,
114,3,Sam de Jong,Sam,
114,3,Sam de Jong,Sam de Jong,
114,4,Yaya,Yaya,
114,4,Yaya,Yaya Kainama,
114,5,Anna,Anna,
114,5,Anna,Anna Kainama,
114,6,Ben,Ben,
114,6,Ben,Ben Kainama,
114,7,Mima,Mima,
114,7,Mima,Mima Kainama,
114,8,Sara,Sara,
114,8,Sara,Sara Kainama,
114,9,Boya,Boya,
114,9,Boya,Boya Kainama,
114,10,Tarotji,Tarotji,
114,10,Tarotji,Tarotji Kainama,
114,11,Sarmolle,Sarmolle,
114,11,Sarmolle,Molle,
114,12,Gustav,Gustav,
114,13,Charles,Charles,
114,14,Otjep,Otjep,
114,15,Bunga,Bunga,
114,15,Bunga,Bung,
114,16,Minggus,Minggus,
114,17,Schut,Schut,
114,18,Molenaar,Molenaar,
114,19,Talapessy,Talapessy,
114,20,Pattiasina,Pattiasina,
114,21,Sukarno,Sukarno,
115,1,Joris,Joris,
115,1,Joris,Joris Vangenechten,
115,2,Wes,Wes,
115,2,Wes,Wesley,
115,3,Jef,Jef,
115,3,Jef,Jeffrey,
115,4,Demi,Demi,
115,4,Demi,Deminent,
115,5,Klaas,Klaas,
115,6,Arnout,Arnout,
115,7,Tigra,Tigra,
115,8,Freya,Freya,
115,9,Brenda,Brenda,
115,10,Jos,Jos,
115,11,Katrien,Katrien,
115,12,Steve,Steve,
115,12,Steve,Steven,
115,13,Lorelien,Lorelien,
115,14,Kimberly,Kimberly,
115,15,Karolien,Karolien,
115,15,Karolien,Karolientje,
115,16,Charel,Charel,
115,17,Miguel,Miguel,
115,18,Nicole,Nicole,
115,19,Fons,Fons,
116,1,Vero,Vero,
116,2,Alon,Alon,
116,3,Brak,Brak,
116,3,Brak,Gerard,
116,4,David,David,
116,5,Yvonne,Yvonne,
116,6,Regina,Regina,
116,7,Ruby,Ruby,
116,8,Leah,Leah,
116,9,Ava,Ava,
116,10,Galit,Galit,
116,11,Uri,Uri,
116,12,Annette,Annette,
116,13,Eddie,Eddie,
116,14,Fred,Fred,
116,15,Geertje,Geertje,
116,15,Geertje,Tamal,
116,16,Moshe,Moshe,
117,1,Raaf,Raaf,
117,1,Raaf,Diederik,
117,1,Raaf,Ravestein,
117,2,Anna,Anna,
117,3,Carina,Carina,
117,4,Simon,Simon,
117,4,Simon,Labrij,
117,5,Sally,Sally,
117,6,Charlie,Charlie,
117,7,Ties,Ties,
117,8,Rode Regenjas,Rode Regenjas,
117,8,Rode Regenjas,Rudolf Sedegias,
117,9,Boaz,Boaz,
117,10,Driest,Driest,
117,10,Driest,Leo van Driest,
117,11,Hannelore,Hannelore,
117,11,Hannelore,Schaik,
117,11,Hannelore,Hannelore van Schaik,
117,12,Roelof,Roelof,
117,13,Verbrugge,Verbrugge,
117,14,Weijts,Weijts,
117,15,Chu,Chu,
118,1,Jimmy,Jimmy,
118,1,Jimmy,Jimmy Hauser,
118,1,Jimmy,James,
118,1,Jimmy,James Huijsman,
118,2,Bregtje,Bregtje,
118,2,Bregtje,Bregtje van der Togt,
118,3,Dirk,Dirk,
118,3,Dirk,Darth,
118,3,Dirk,Vader,
118,3,Dirk,Dirk Vader,
118,3,Dirk,Diederik,
118,4,Phaedra,Phaedra,
118,4,Phaedra,Phaedra Meijers,
118,5,Carl,Carl,
118,5,Carl,Carl Isaacs,
118,6,Bertina,Bertina,
118,7,Cecilia,Cecilia,
119,1,Kronkjaar,Kronkjaar,
119,2,Anneriek,Anneriek,
119,3,Jeanne,Jeanne,
119,3,Jeanne,Jeanne Bosker,
119,4,Delfos,Delfos,
119,5,Van Velde,Van Velde,
119,5,Van Velde,van Velde,
119,6,Koperhorn,Koperhorn,
119,7,Wim,Wim,
119,8,Steven,Steven,
119,9,Fien,Fien,
119,10,Denko,Denko,
119,11,Cana,Cana,
119,12,Walser,Walser,
120,1,Arturo,Arturo,
120,1,Arturo,Dias,
120,1,Arturo,Arturo Dias,
120,2,Claire,Claire,
120,2,Claire,Claire de Smet,
120,3,Lenka,Lenka,
120,3,Lenka,Lenka Popovytchka,
120,4,André,André,
120,4,André,André Renard,
120,4,André,Pépé,
120,4,André,Pépé Renard,
120,5,Tony,Tony,
120,5,Tony,Tony Leroy,
120,6,Mossel,Mossel,
120,6,Mossel,Joe,
120,6,Mossel,Mossel Joe,
120,7,Samuel,Samuel,
120,7,Samuel,Dugary,
120,7,Samuel,Samuel Dugary,
120,8,Simon,Simon,
120,8,Simon,Simon Voiturier,
120,9,Sébastien,Sébastien,
120,9,Sébastien,Sébastien Thomas-de-Berlin,
120,10,Aimé,Aimé,
120,10,Aimé,Bertheux,
120,10,Aimé,Aimé Bertheux,
120,11,Gisèle,Gisèle,
120,11,Gisèle,Gizelleke,
120,12,Nico,Nico,
120,12,Nico,Landeghem,
120,12,Nico,Van Landeghem,
120,12,Nico,Nico van Landeghem,
120,13,Jean,Jean,
120,13,Jean,Jean Renard,
120,14,Théo,Théo,
120,14,Théo,Théo Durieux,
120,15,Guy,Guy,
120,15,Guy,Guy De Mesmaecker,
120,15,Guy,Guy de Mesmaecker,
120,16,Hermans,Hermans,
120,16,Hermans,John,
120,16,Hermans,John Hermans,
120,17,René,René Danloy,
120,17,René,René,
120,17,René,Danloy,
120,18,Antoine,Antoine,
120,18,Antoine,Toine,
120,19,Chevalier,Chevalier,
120,19,Chevalier,Pierre Chevalier,
120,19,Chevalier,Pierre,
120,20,Gizzy,Gizzy,
120,20,Gizzy,Ghislain,
120,21,Romain,Romain,
120,22,Nathan,Nathan,
120,23,Norbert,Norbert,
120,23,Norbert,Depireux,
120,23,Norbert,Norbert Depireux,
120,24,Bek,Bek,
120,24,Bek,Achiel,
120,25,Peter,Peter,
120,26,Petit,Petit,
120,27,Abdul,Abdul,
120,28,Lemaire,Lemaire,
120,28,Lemaire,Lucas,
120,28,Lemaire,Lucas Lemaire,
120,29,Legrand,Legrand,
121,1,Erik,Erik,
121,2,Christof,Christof,
121,3,Steven,Steven,
121,4,Luuk,Luuk,
121,5,Maaike,Maaike,
121,6,Lucy,Lucy,
121,7,Ann,Ann,
121,8,Lien,Lien,
121,9,Brenda,Brenda,
121,10,Freek,Freek,
122,1,Lou,Lou,
122,1,Lou,Baljon,
122,1,Lou,Lou Baljon,
122,2,Eddie,Eddie,
122,2,Eddie,Eddie van de Week,
122,3,Lena,Lena,
122,3,Lena,Lena Wit,
122,4,Riet,Riet,
122,5,Geurts,Geurts,
122,5,Geurts,Blackbird,
122,6,Anjo,Anjo,
122,6,Anjo,Anjo Schep,
122,7,Ronnie,Ronnie,
122,8,Walter,Walter,
122,8,Walter,Walter Krijnen,
122,9,Vonk,Vonk,
122,10,Hans,Hans,
123,1,Lotus,Lotus,
123,1,Lotus,Lotus Miltenburg,
123,1,Lotus,Loot,
123,2,Jeroen,Jeroen,
123,2,Jeroen,Van Eck,
123,2,Jeroen,Jeroen van Eck,
123,2,Jeroen,Jeroentje,
123,3,Maarten,Maarten,
123,4,Hagar,Hagar,
123,5,Tommie,Tommie,
123,5,Tommie,Tom,
123,6,Nina,Nina,
123,7,Thijs,Thijs,
123,8,Caroline,Caroline,
123,9,Penelope,Penelope,
123,9,Penelope,Penny,
123,9,Penelope,Pen,
123,10,Iris,Iris,
123,11,Hidde,Hidde,
123,11,Hidde,Hidde van der Voort,
123,12,Felice,Felice,
124,1,Felix,Felix,
124,1,Felix,Felix Swammerdam,
124,2,David,David,
124,2,David,David Bergman,
124,3,Ivo ,Ivo ,
124,4,Charlotte,Charlotte,
124,4,Charlotte,Charlotte Koning,
124,4,Charlotte,Lot,
124,5,vader,Mijn vader,
124,5,vader,mijn vader,
124,6,moeder,Mijn moeder,
124,6,moeder,mijn moeder,
124,7,Benno,Benno,
124,7,Benno,Benno Molenkamp,
124,8,Peter,Peter,
124,9,Marco,Marco,
124,10,Bas,Bas,
124,11,Claire,Claire,
125,1,Marijn,Marijn,
125,2,David,David,
125,3,de makelaar,de makelaar,
125,3,de makelaar,De makelaar,
125,4,Jan Dijkgraaf,Jan Dijkgraaf,
125,5,Van Beek,Van Beek,
125,6,Harry,Harry,
125,7,De Geul,De Geul,
125,8,Huib,Huib,
125,9,Fanny,Fanny,
125,10,Mariëlle,Mariëlle,
125,11,Van Dijk,Van Dijk,
126,1,Abbie,Abbie,
126,1,Abbie,Abbie de Wit,
126,2,Yvette,Yvette,
126,2,Yvette,Yvette van Reenen,
126,3,Jan,Jan,
126,3,Jan,Jan Ferwerda,
126,4,Rob,Rob,
126,5,Alain,Alain,
126,5,Alain,Dubout,
126,5,Alain,Alain Dubout,
126,6,John,John,
126,6,John,Cummings,
126,6,John,John Cummings,
126,7,Femke,Femke,
126,8,Paul,Paul,
126,9,Mark,Mark,
126,10,Twisk,Twisk,
126,10,Twisk,Twisky,
126,11,Donat,Donat,
126,12,Margriet,Margriet,
126,12,Margriet,Margje,
126,13,Joost,Joost,
126,14,Fran,Fran,
126,15,Brigit,Brigit,
126,16,Riekje,Riekje,
126,17,Phia,Phia,
127,1,Floor,Floor,
127,1,Floor,Floo,
127,2,Muijs,Muijs,
127,2,Muijs,Van Muijsingen,
127,3,Roos,Roos,
127,4,moeder,mijn moeder,
127,4,moeder,Mijn moeder,
127,5,vader,mijn vader,
127,5,vader,Mijn vader,
127,6,Leonard/Leeuw,Leonard/Leeuw,
128,1,Oscar,Oscar,
128,1,Oscar,Oscar van Kervel,
128,2,Esmée,Esmée,
128,2,Esmée,Esmée Sondaard,
128,3,Id,Id,
128,3,Id,Id Bodien,
128,4,Bettie,Bettie,
128,4,Bettie,Bettie van Hoogstraten,
129,1,Victor,Victor,
129,2,Nina,Nina,
129,3,Michael,Michael,
129,4,Joke,Joke,
130,1,Betsy,Betsy,
130,1,Betsy,Betsy Jonker,
130,1,Betsy,Bep,
130,1,Betsy,Beppeke,
130,2,Henk,Henk,
130,2,Henk,Henk de Fluiter,
130,2,Henk,Henkje,
130,3,Pauline,Pauline,
130,3,Pauline,Pauline Slot,
130,4,Fredy,Fredy,
130,5,Truusje,Truusje,
130,5,Truusje,Truus,
130,6,Beppie,Beppie,
130,7,Kiki,Kiki,
130,8,Hooft,Hooft,
130,9,Joop,Joop,
130,10,Wim,Wim,
130,11,Lies,Lies,
130,12,Harry,Harry,
130,13,Fré,Fré,
130,13,Fré,Fré Francken,
131,1,Chris,Chris,
131,1,Chris,Chris de Soete,
131,2,Saskia,Saskia,
131,2,Saskia,Saskia de Soete,
131,2,Saskia,Sas,
131,3,Rebecca,Rebecca,
131,3,Rebecca,Rebecca de Soete,
131,3,Rebecca,Becky,
131,4,John,John,
131,4,John,Lennon,
131,4,John,John Lennon,
131,4,John,John Lennon,
131,5,Katherine,John Winston Ono Lennon,
131,6,Barend,Barend,
131,6,Barend,Barend de Soete,
131,7,Opa,Opa,
131,7,Opa,opa,
131,8,Tracy,Tracy,
131,9,Marjo,Marjo,
131,10,Marijke,Marijke,
131,11,Maggie,Maggie,
131,11,Maggie,Margaret,
131,12,Yoko,Yoko,
131,12,Yoko,Yoko Ono,
131,13,Paul,Paul,
131,13,Paul,Paul McCartney,
131,14,Sean,Sean,
131,15,Adam,Adam,
131,15,Adam,Dawes,
131,15,Adam,Adam Dawes,
132,1,ik,ik,
132,1,ik,Ik,
132,2,vader,mijn vader,
132,2,vader,Mijn vader,
132,3,Beppie,Beppie,
132,3,Beppie,mijn moeder,
132,3,Beppie,Mijn moeder,
132,4,Ria,Ria,
132,4,Ria,Ria Koch,
132,5,Willem,Willem,
132,6,Ingrid,Ingrid,
132,7,Aaltje,Aaltje,
132,8,Janssen,Janssen,
132,9,Pot,Eildert,
132,9,Pot,Pot,
132,9,Pot,Eildert Pot,
132,10,Donkerbroek,Egbert,
132,10,Donkerbroek,Donkerbroek,
132,10,Donkerbroek,Egbert Donkerbroek,
132,11,Zijlstra,Zijlstra,
133,1,Rosa,Rosa,
133,2,Birgit,Birgit,
133,2,Birgit,Birgit Hooimayer,
133,3,Inger,Inger,
133,3,Inger,Inger Hooimayer,
133,4,Jessica,Jessica,
133,5,Simone,Simone,
133,6,Lisa,Lisa,
133,7,Alphons,Alphons,
133,8,Cees,Cees,
133,9,Rano,Rano,
133,10,Mara,Mara,
133,11,Klaas,Klaas,
133,12,Ben,Ben,
133,13,Aya,Aya,
133,14,Fenya,Fenya,
133,15,Robin,Robin,
134,1,J.J.,J.J.,
134,1,J.J.,Jan-Jaap,
134,2,John,John,
134,3,José,José,
134,4,Buk,Buk,
134,5,Molenaar,Hans,
134,5,Molenaar,Molenaar,
134,5,Molenaar,Hans Molenaar,
134,6,De Don,De Don,
134,7,Khalid,Khalid,
134,8,Jiggy,Jiggy,
134,9,Riot,Riot,
134,10,Rudolf,Rudolf,
134,11,Likker,Likker,
134,12,Donya,Donya,
134,13,Jeanine,Jeanine,
134,14,Liesbeth,Liesbeth,
135,1,Wiel,Wiel,
135,1,Wiel,De Graaf,
135,2,Zina,Zina,
135,3,Loos,Loos,
135,3,Loos,Nico,
135,4,Femke,Femke,
135,5,Suzan,Suzan,
135,6,Cas,Cas,
135,7,Erik,Erik,
135,8,Ruurd,Ruurd,
135,9,Moeder,Moeder,
135,10,Daniel,Daniel,
135,11,Claudia,Claudia,
135,11,Claudia,Clau,
135,12,Elsbergh,Elsbergh,
135,13,Hilda,Hilda,
135,13,Hilda,Hil,
