book_id,source,target,relation_type
98,1,2,collega_vriend
98,1,5,collega_vriend
98,2,1,collega_vriend
98,5,1,collega_vriend
98,1,15,geliefde
98,3,5,geliefde
98,5,3,geliefde
98,15,1,geliefde
98,1,3,vriend
98,3,1,vriend
98,11,15,vriend
98,12,15,vriend
98,15,11,vriend
98,15,12,vriend
98,12,11,zus
99,1,4,collega
99,4,1,collega
99,2,3,geliefde
99,3,2,geliefde
99,6,2,vijand
99,2,6,vijand
99,1,2,vriend
99,1,3,vriend
99,1,5,vriend
99,1,7,vriend
99,2,1,vriend
99,2,7,vriend
99,3,1,vriend
99,3,5,vriend
99,3,7,vriend
99,5,1,vriend
99,5,3,vriend
99,5,7,vriend
99,7,1,vriend
99,7,2,vriend
99,7,3,vriend
99,7,5,vriend
99,2,5,vriend_collega
99,5,2,vriend_collega
100,1,7,collega
100,7,1,collega
100,6,2,dochter
100,1,2,geliefde
100,2,1,geliefde
100,2,9,geliefde
100,9,8,geliefde
100,1,5,geliefde_vriend
100,3,5,geliefde_vriend
100,5,1,geliefde_vriend
100,5,3,geliefde_vriend
100,3,8,geliefde_vriend_collega
100,8,3,geliefde_vriend_collega
100,2,6,moeder
100,5,8,moeder
100,1,6,schoonmoeder
100,6,1,schoonzoon
100,3,10,stiefvader
100,10,3,stiefzoon
100,1,9,vriend
100,1,10,vriend
100,4,5,vriend
100,5,4,vriend
100,5,10,vriend
100,8,10,vriend
100,9,1,vriend
100,10,1,vriend
100,10,5,vriend
100,10,8,vriend
100,1,11,vriend_collega
100,2,11,vriend_collega
100,11,1,vriend_collega
100,11,2,vriend_collega
100,12,13,vriend_collega
100,13,12,vriend_collega
100,8,5,zoon
101,5,1,broer_vijand
101,1,9,collega_geliefde_vijand
101,9,1,collega_vijand
101,8,5,dochter
101,1,3,geliefde
101,1,6,geliefde
101,1,10,geliefde
101,2,3,geliefde
101,2,7,geliefde
101,3,1,geliefde
101,3,2,geliefde
101,6,1,geliefde
101,7,2,geliefde
101,10,1,geliefde
101,2,8,grootmoeder
101,4,8,grootmoeder
101,8,2,kleinzoon
101,8,4,kleinzoon
101,1,8,moeder
101,2,10,moeder
101,4,5,moeder
101,5,8,moeder
101,1,4,neef
101,2,4,neef
101,4,2,neef
101,5,2,neef
101,4,1,oom
101,1,7,schoondochter
101,7,1,schoonvader
101,2,5,tante
101,2,1,vader
101,1,5,vijand_zus
101,1,2,zoon
101,5,4,zoon
101,8,1,zoon
101,10,2,zoon
102,1,6,broer
102,5,1,broer
102,5,6,broer
102,6,1,broer
102,2,5,dochter
102,3,5,dochter
102,2,4,familie_ongedefinieerd
102,2,9,familie_ongedefinieerd
102,3,4,familie_ongedefinieerd
102,3,9,familie_ongedefinieerd
102,4,2,familie_ongedefinieerd
102,4,3,familie_ongedefinieerd
102,9,2,familie_ongedefinieerd
102,9,3,familie_ongedefinieerd
102,1,8,geliefde
102,2,3,geliefde
102,3,2,geliefde
102,4,9,geliefde
102,8,1,geliefde
102,9,4,geliefde
102,1,3,moeder
102,5,3,moeder
102,6,3,moeder
102,4,1,neef
102,4,6,neef
102,9,1,neef
102,9,6,neef
102,4,5,nicht
102,9,5,nicht
102,1,4,oom
102,5,4,oom
102,6,4,oom
102,1,9,tante
102,5,9,tante
102,6,9,tante
102,1,2,vader
102,5,2,vader
102,6,2,vader_vijand
102,2,6,vijand_zoon
102,1,7,vriend
102,1,10,vriend
102,1,11,vriend
102,2,7,vriend
102,3,7,vriend
102,7,1,vriend
102,7,2,vriend
102,7,3,vriend
102,10,1,vriend
102,10,11,vriend
102,11,1,vriend
102,11,10,vriend
102,2,1,zoon
102,3,1,zoon
102,3,6,zoon
102,1,5,zus
102,6,5,zus
103,1,10,collega
103,2,3,collega
103,3,2,collega
103,3,4,collega
103,3,5,collega
103,3,6,collega
103,3,10,collega
103,4,3,collega
103,5,3,collega
103,6,3,collega
103,10,1,collega
103,10,3,collega
103,3,1,collega_dochter_vijand_vriend
103,1,3,collega_vader_vijand_vriend
103,8,1,dochter
103,3,8,geliefde
103,8,3,geliefde
103,8,9,geliefde
103,9,8,geliefde
103,1,2,geliefde_vijand_vriend
103,2,1,geliefde_vijand_vriend
103,1,8,moeder
103,1,4,vriend
103,1,5,vriend
103,1,6,vriend
103,1,7,vriend
103,2,4,vriend
103,2,5,vriend
103,2,6,vriend
103,3,9,vriend
103,4,1,vriend
103,4,2,vriend
103,4,5,vriend
103,4,6,vriend
103,5,1,vriend
103,5,2,vriend
103,5,4,vriend
103,5,6,vriend
103,6,1,vriend
103,6,2,vriend
103,6,4,vriend
103,6,5,vriend
103,7,1,vriend
103,9,3,vriend
104,8,13,broer
104,13,8,broer
104,1,10,collega
104,8,15,collega
104,10,1,collega
104,15,8,collega
104,6,1,dochter
104,6,7,dochter
104,8,1,dochter
104,8,7,dochter
104,1,3,geliefde
104,1,4,geliefde
104,1,9,geliefde
104,2,3,geliefde
104,2,5,geliefde
104,3,1,geliefde
104,3,2,geliefde
104,5,2,geliefde
104,6,8,geliefde
104,8,6,geliefde
104,9,1,geliefde
104,15,1,vijand
104,1,15,vijand
104,1,2,geliefde_vriend
104,1,5,geliefde_vriend
104,2,1,geliefde_vriend
104,4,1,geliefde_vriend
104,5,1,geliefde_vriend
104,1,6,moeder
104,7,6,moeder
104,13,1,nicht
104,13,7,nicht
104,1,13,oom
104,7,13,oom
104,7,9,schoonbroer
104,6,13,schoonbroer_geliefde
104,9,6,schoonmoeder
104,9,8,schoonvader
104,6,9,schoonzoon
104,8,9,schoonzoon
104,9,7,schoonzus
104,13,6,schoonzus_geliefde
104,1,8,vader
104,7,8,vader
104,1,11,vriend
104,1,12,vriend
104,1,14,vriend
104,2,11,vriend
104,2,12,vriend
104,3,4,vriend
104,4,3,vriend
104,6,14,vriend
104,7,14,vriend
104,8,14,vriend
104,11,1,vriend
104,11,2,vriend
104,11,12,vriend
104,12,1,vriend
104,12,2,vriend
104,12,11,vriend
104,14,1,vriend
104,14,6,vriend
104,14,7,vriend
104,14,8,vriend
104,1,7,zus
104,7,1,zus
105,1,2,collega
105,1,11,collega
105,1,12,collega
105,1,13,collega
105,2,1,collega
105,2,5,collega
105,5,1,collega
105,5,2,collega
105,5,12,collega
105,6,8,collega
105,8,1,collega
105,8,6,collega
105,8,11,collega
105,8,13,collega
105,11,1,collega
105,11,8,collega
105,11,13,collega
105,12,1,collega
105,12,5,collega
105,13,1,collega
105,13,8,collega
105,13,11,collega
105,1,5,collega_vriend
105,1,6,collega_vriend
105,6,1,collega_vriend
105,1,3,geliefde
105,1,7,geliefde
105,3,1,geliefde
105,3,9,geliefde
105,7,1,geliefde
105,9,3,geliefde
105,10,3,moeder
105,10,1,stiefvader
105,1,10,stiefzoon
105,9,4,vader
105,1,9,vijand
105,9,1,vijand
105,1,4,vriend
105,4,1,vriend
105,3,10,zoon
105,4,9,zoon
106,2,4,collega
106,2,10,collega
106,2,11,collega
106,3,4,collega
106,3,10,collega
106,3,11,collega
106,4,2,collega
106,4,3,collega
106,4,10,collega
106,4,11,collega
106,10,2,collega
106,10,3,collega
106,10,4,collega
106,10,11,collega
106,11,2,collega
106,11,3,collega
106,11,4,collega
106,11,10,collega
106,2,3,collega_vriend
106,3,2,collega_vriend
106,6,1,dochter
106,8,5,dochter
106,1,2,geliefde
106,2,1,geliefde
106,4,5,geliefde
106,5,4,geliefde
106,10,9,geliefde
106,7,9,geliefde_vijand
106,9,7,geliefde_vijand
106,9,10,geliefde_vijand
106,1,6,vader
106,5,8,vader
106,1,7,vijand
106,7,1,vijand
106,7,10,vijand
106,10,7,vijand
106,1,9,vijand_vriend
106,9,1,vijand_vriend
106,6,7,vriend
106,7,6,vriend
107,2,13,broer
107,6,12,broer
107,13,2,broer
107,15,16,broer
107,16,15,broer
107,3,6,collega
107,6,3,collega
107,7,12,collega
107,12,7,collega
107,12,15,collega
107,12,16,collega
107,12,19,collega
107,15,12,collega
107,16,12,collega
107,19,12,collega
107,12,11,collega_schoonvader_vriend
107,11,12,collega_schoonzoon_vriend
107,3,12,collega_vijand_vriend
107,4,6,collega_vijand_vriend
107,6,4,collega_vijand_vriend
107,12,3,collega_vijand_vriend
107,8,12,collega_vriend
107,10,12,collega_vriend
107,12,8,collega_vriend
107,12,10,collega_vriend
107,5,6,dochter
107,11,9,dochter
107,4,12,geliefde
107,9,12,geliefde
107,12,4,geliefde
107,12,9,geliefde
107,17,18,geliefde
107,18,17,geliefde
107,22,23,geliefde
107,23,22,geliefde
107,3,4,geliefde_vijand
107,4,3,geliefde_vijand
107,6,5,moeder
107,12,5,moeder
107,15,17,moeder
107,16,17,moeder
107,9,11,vader
107,4,9,vijand
107,9,4,vijand
107,1,12,vriend
107,2,12,vriend
107,2,14,vriend
107,2,21,vriend
107,9,22,vriend
107,9,23,vriend
107,12,1,vriend
107,12,2,vriend
107,12,13,vriend
107,12,14,vriend
107,12,20,vriend
107,12,21,vriend
107,12,22,vriend
107,12,23,vriend
107,13,12,vriend
107,13,14,vriend
107,13,21,vriend
107,14,2,vriend
107,14,12,vriend
107,14,13,vriend
107,14,21,vriend
107,20,12,vriend
107,21,2,vriend
107,21,12,vriend
107,21,13,vriend
107,21,14,vriend
107,22,9,vriend
107,22,12,vriend
107,23,9,vriend
107,23,12,vriend
107,5,12,zoon
107,17,15,zoon
107,17,16,zoon
107,12,6,zus
108,8,3,achterkleinzoon
108,1,4,collega
108,1,10,collega
108,1,11,collega
108,1,12,collega
108,4,1,collega
108,4,5,collega
108,4,11,collega
108,5,4,collega
108,5,6,collega
108,6,5,collega
108,6,10,collega
108,10,1,collega
108,10,6,collega
108,11,1,collega
108,11,4,collega
108,12,1,collega
108,1,6,collega_vijand
108,6,1,collega_vijand
108,1,5,collega_vriend
108,1,14,collega_vriend
108,5,1,collega_vriend
108,14,1,collega_vriend
108,8,7,dochter
108,1,2,geliefde
108,2,1,geliefde
108,2,6,geliefde
108,6,2,geliefde
108,1,8,grootmoeder
108,3,7,grootmoeder
108,7,3,kleinzoon
108,8,1,kleinzoon
108,1,7,moeder
108,3,2,moeder
108,7,8,moeder
108,3,8,overgrootmoeder
108,7,2,schoondochter_vijand
108,2,7,schoonmoeder_vijand
108,3,1,vader
108,2,9,vriend
108,2,13,vriend
108,3,6,vriend
108,9,2,vriend
108,13,2,vriend
108,1,3,zoon
108,2,3,zoon
108,7,1,zoon
108,1,13,zus
108,13,1,zus
109,1,12,collega
109,2,9,collega
109,2,10,collega
109,2,25,collega
109,4,12,collega
109,5,12,collega
109,6,9,collega
109,6,10,collega
109,6,12,collega
109,9,2,collega
109,9,6,collega
109,9,10,collega
109,10,2,collega
109,10,6,collega
109,10,9,collega
109,12,1,collega
109,12,4,collega
109,12,5,collega
109,12,6,collega
109,12,13,collega
109,13,12,collega
109,14,23,collega
109,16,17,collega
109,17,16,collega
109,18,5,collega
109,18,13,collega
109,18,19,collega
109,18,20,collega
109,19,18,collega
109,20,18,collega
109,21,13,collega
109,23,14,collega
109,25,2,collega
109,5,23,collega_geliefde
109,23,5,collega_geliefde
109,4,13,collega_geliefde_vriend
109,13,4,collega_geliefde_vriend
109,18,21,collega_vijand
109,21,18,collega_vijand
109,1,2,collega_vriend
109,1,3,collega_vriend
109,2,1,collega_vriend
109,2,3,collega_vriend
109,3,1,collega_vriend
109,3,2,collega_vriend
109,4,5,collega_vriend
109,4,6,collega_vriend
109,5,4,collega_vriend
109,5,6,collega_vriend
109,5,13,collega_vriend
109,6,4,collega_vriend
109,6,5,collega_vriend
109,6,13,collega_vriend
109,13,5,collega_vriend
109,13,6,collega_vriend
109,5,16,dochter
109,6,8,geliefde
109,8,6,geliefde
109,1,5,geliefde_vijand
109,2,6,geliefde_vijand
109,2,22,geliefde_vijand
109,3,4,geliefde_vijand
109,3,13,geliefde_vijand
109,4,3,geliefde_vijand
109,5,1,geliefde_vijand
109,6,2,geliefde_vijand
109,13,3,geliefde_vijand
109,22,2,geliefde_vijand
109,16,5,moeder
109,24,4,moeder
109,19,20,neef_collega
109,20,19,neef_collega
109,11,4,pleegmoeder
109,11,13,pleegmoeder
109,11,3,pleegvader
109,3,11,pleegzoon
109,4,11,pleegzoon
109,13,11,pleegzoon
109,24,3,vader
109,2,8,vijand
109,8,2,vijand
109,1,4,vriend
109,1,6,vriend
109,1,13,vriend
109,2,4,vriend
109,2,5,vriend
109,2,13,vriend
109,2,15,vriend
109,3,5,vriend
109,3,6,vriend
109,3,7,vriend
109,4,1,vriend
109,4,2,vriend
109,5,2,vriend
109,5,3,vriend
109,5,14,vriend
109,5,17,vriend
109,6,1,vriend
109,6,3,vriend
109,6,22,vriend
109,7,3,vriend
109,8,22,vriend
109,13,1,vriend
109,13,2,vriend
109,13,24,vriend
109,14,5,vriend
109,15,2,vriend
109,17,5,vriend
109,22,6,vriend
109,22,8,vriend
109,24,13,vriend
109,3,24,zoon
109,4,24,zoon
110,3,1,achterachterneef
110,4,1,achterachterneef
110,7,1,achterneef
110,3,2,achternicht
110,4,2,achternicht
110,1,3,achteroudtante
110,1,4,achteroudtante
110,1,2,moeder
110,5,1,neef
110,6,1,neef
110,1,7,oudoom
110,2,3,oudtante
110,2,4,oudtante
110,1,5,tante
110,1,6,tante
110,2,1,zoon
110,2,5,zus
110,2,6,zus
110,3,4,zus
110,4,3,zus
110,5,2,zus
110,5,6,zus
110,6,2,zus
110,6,5,zus
111,1,9,collega
111,9,1,collega
111,1,5,collega_vijand
111,5,1,collega_vijand
111,1,6,collega_zus
111,6,1,collega_zus
111,1,2,geliefde
111,1,3,geliefde
111,2,1,geliefde
111,3,1,geliefde
111,1,4,geliefde_vijand
111,4,1,geliefde_vijand
111,1,7,vriend
111,1,8,vriend
111,7,1,vriend
111,8,1,vriend
112,1,2,collega
112,1,6,collega
112,1,12,collega
112,1,13,collega
112,2,6,collega
112,6,1,collega
112,6,2,collega
112,12,1,collega
112,13,1,collega
112,1,7,collega_vijand
112,1,14,collega_vijand
112,2,11,collega_vijand
112,6,7,collega_vijand
112,7,1,collega_vijand
112,7,6,collega_vijand
112,11,2,collega_vijand
112,14,1,collega_vijand
112,1,5,collega_vriend
112,1,8,collega_vriend
112,1,9,collega_vriend
112,1,10,collega_vriend
112,2,10,collega_vriend
112,5,1,collega_vriend
112,8,1,collega_vriend
112,9,1,collega_vriend
112,10,1,collega_vriend
112,10,2,collega_vriend
112,10,11,collega_vriend
112,11,1,collega_vriend
112,11,10,collega_vriend
112,2,14,collega_vriend_vijand
112,14,2,collega_vriend_vijand
112,1,4,moeder
112,3,7,vijand
112,7,3,vijand
112,1,3,vriend
112,3,1,vriend
112,3,5,vriend
112,5,3,vriend
112,4,1,zoon
113,10,11,broer
113,1,14,collega
113,1,16,collega
113,2,14,collega
113,9,1,collega_vijand
113,9,16,collega
113,13,2,collega
113,14,15,collega
113,15,14,collega
113,16,1,collega
113,16,9,collega
113,1,9,collega_vijand
113,15,2,dochter_vijand
113,1,2,geliefde
113,2,1,geliefde
113,1,10,geliefde_vijand
113,10,1,geliefde_vijand
113,1,4,pleegmoeder
113,1,5,pleegmoeder
113,1,6,pleegmoeder
113,1,12,pleegmoeder
113,7,4,pleegmoeder
113,7,5,pleegmoeder
113,7,6,pleegmoeder
113,8,4,pleegmoeder
113,8,5,pleegmoeder
113,8,6,pleegmoeder
113,4,1,pleegzoon
113,4,7,pleegzoon
113,4,8,pleegzoon
113,5,1,pleegzoon
113,5,7,pleegzoon
113,5,8,pleegzoon
113,6,1,pleegzoon
113,6,7,pleegzoon
113,6,8,pleegzoon
113,12,1,pleegzoon
113,1,15,schoonvader_vijand
113,15,1,schoonzoon_vijand
113,2,15,vader_vijand
113,1,13,vijand
113,2,13,vijand
113,13,1,vijand
113,1,3,vriend
113,1,7,vriend
113,1,8,vriend
113,1,11,vriend
113,3,1,vriend
113,7,1,vriend
113,7,8,vriend
113,8,1,vriend
113,8,7,vriend
113,11,1,vriend
113,12,17,vriend
113,17,12,vriend
113,4,5,zus
113,4,6,zus
113,5,4,zus
113,5,6,zus
113,6,4,zus
113,6,5,zus
113,11,10,zus
114,1,6,broer
114,2,11,broer
114,5,6,broer
114,7,6,broer
114,8,6,broer
114,9,6,broer
114,10,6,broer
114,11,2,broer
114,1,3,collega
114,2,17,collega
114,2,19,collega
114,2,20,collega
114,3,1,collega
114,3,12,collega
114,3,13,collega
114,3,14,collega
114,3,15,collega
114,3,16,collega
114,12,3,collega
114,13,3,collega
114,14,3,collega
114,15,3,collega
114,16,3,collega
114,17,2,collega
114,17,19,collega
114,18,2,collega_vijand
114,19,2,collega
114,19,17,collega
114,20,2,collega
114,2,18,collega_vijand
114,18,2,collega_vijand
114,2,3,collega_vriend
114,2,12,collega_vriend
114,2,13,collega_vriend
114,2,14,collega_vriend
114,2,15,collega_vriend
114,2,16,collega_vriend
114,3,2,collega_vriend
114,12,2,collega_vriend
114,12,13,collega_vriend
114,12,14,collega_vriend
114,12,15,collega_vriend
114,12,16,collega_vriend
114,13,2,collega_vriend
114,13,12,collega_vriend
114,13,14,collega_vriend
114,13,15,collega_vriend
114,13,16,collega_vriend
114,14,2,collega_vriend
114,14,12,collega_vriend
114,14,13,collega_vriend
114,14,15,collega_vriend
114,14,16,collega_vriend
114,15,2,collega_vriend
114,15,12,collega_vriend
114,15,13,collega_vriend
114,15,14,collega_vriend
114,15,16,collega_vriend
114,16,2,collega_vriend
114,16,12,collega_vriend
114,16,13,collega_vriend
114,16,14,collega_vriend
114,16,15,collega_vriend
114,2,1,dochter
114,2,5,dochter
114,2,7,dochter
114,2,8,dochter
114,2,9,dochter
114,2,10,dochter
114,4,1,dochter
114,4,5,dochter
114,4,7,dochter
114,4,8,dochter
114,4,9,dochter
114,4,10,dochter
114,2,4,geliefde
114,4,2,geliefde
114,1,4,moeder
114,5,4,moeder
114,6,4,moeder
114,7,4,moeder
114,8,4,moeder
114,9,4,moeder
114,10,4,moeder
114,11,6,neef
114,11,1,nicht
114,11,5,nicht
114,11,7,nicht
114,11,8,nicht
114,11,9,nicht
114,11,10,nicht
114,1,11,oom
114,5,11,oom
114,6,11,oom
114,7,11,oom
114,8,11,oom
114,9,11,oom
114,10,11,oom
114,1,2,vader
114,5,2,vader
114,6,2,vader
114,7,2,vader
114,8,2,vader
114,9,2,vader
114,10,2,vader
114,2,21,vijand
114,20,21,vijand
114,21,20,vijand
114,2,6,zoon
114,4,6,zoon
114,1,5,zus
114,1,7,zus
114,1,8,zus
114,1,9,zus
114,1,10,zus
114,5,1,zus
114,5,7,zus
114,5,8,zus
114,5,9,zus
114,5,10,zus
114,6,1,zus
114,6,5,zus
114,6,7,zus
114,6,8,zus
114,6,9,zus
114,6,10,zus
114,7,1,zus
114,7,5,zus
114,7,8,zus
114,7,9,zus
114,7,10,zus
114,8,1,zus
114,8,5,zus
114,8,7,zus
114,8,9,zus
114,8,10,zus
114,9,1,zus
114,9,5,zus
114,9,7,zus
114,9,8,zus
114,9,10,zus
114,10,1,zus
114,10,5,zus
114,10,7,zus
114,10,8,zus
114,10,9,zus
115,1,16,collega
115,16,1,collega
115,7,17,collega_geliefde
115,17,7,collega_geliefde
115,1,7,geliefde
115,1,8,geliefde
115,1,11,geliefde
115,1,13,geliefde
115,2,14,geliefde
115,3,14,geliefde
115,4,9,geliefde
115,4,14,geliefde
115,6,7,geliefde
115,7,1,geliefde
115,7,6,geliefde
115,8,1,geliefde
115,9,2,geliefde
115,11,1,geliefde
115,13,1,geliefde
115,14,2,geliefde
115,14,3,geliefde
115,14,4,geliefde
115,15,1,neef
115,18,1,neef_vijand
115,1,15,nicht
115,18,15,nicht
115,15,18,tante
115,1,18,tante_vijand
115,1,17,vijand
115,17,1,vijand
115,1,2,vriend
115,1,3,vriend
115,1,4,vriend
115,1,5,vriend
115,1,6,vriend
115,1,9,vriend
115,1,10,vriend
115,1,14,vriend
115,1,19,vriend
115,2,1,vriend
115,2,3,vriend
115,2,4,vriend
115,2,5,vriend
115,2,9,vriend
115,3,1,vriend
115,3,2,vriend
115,3,4,vriend
115,3,5,vriend
115,4,1,vriend
115,4,2,vriend
115,4,3,vriend
115,4,5,vriend
115,4,10,vriend
115,5,1,vriend
115,5,2,vriend
115,5,3,vriend
115,5,4,vriend
115,5,9,vriend
115,5,10,vriend
115,6,1,vriend
115,9,1,vriend
115,9,4,vriend
115,9,5,vriend
115,10,1,vriend
115,10,4,vriend
115,10,5,vriend
115,14,1,vriend
115,16,19,vriend
115,19,1,vriend
115,19,16,vriend
115,1,12,vriend_collega
115,12,1,vriend_collega
116,10,2,broer
116,1,5,collega
116,1,7,collega
116,5,1,collega
116,6,7,collega
116,6,14,collega
116,7,1,collega
116,7,6,collega
116,7,13,collega
116,7,14,collega
116,13,7,collega
116,13,14,collega
116,14,1,collega
116,14,6,collega
116,14,7,collega
116,14,13,collega
116,1,6,collega_vijand
116,1,13,collega_vijand
116,6,1,collega_vijand
116,6,13,collega_vijand
116,13,1,collega_vijand
116,13,6,collega_vijand
116,1,2,geliefde
116,2,1,geliefde
116,3,5,geliefde
116,5,3,geliefde
116,10,11,geliefde
116,11,10,geliefde
116,15,16,geliefde
116,16,15,geliefde
116,1,3,geliefde_vijand
116,3,1,geliefde_vijand
116,2,8,geliefde_vriend
116,8,2,geliefde_vriend
116,3,12,moeder
116,12,1,schoondochter
116,1,12,schoonmoeder
116,1,10,schoonzus
116,10,1,schoonzus
116,1,4,vriend
116,1,9,vriend
116,1,11,vriend
116,1,15,vriend
116,1,16,vriend
116,2,9,vriend
116,2,15,vriend
116,2,16,vriend
116,3,4,vriend
116,4,1,vriend
116,4,3,vriend
116,8,1,vijand
116,8,10,vriend
116,8,11,vriend
116,9,1,vriend
116,9,2,vriend
116,10,8,vriend
116,11,1,vriend
116,11,2,vriend
116,11,8,vriend
116,15,1,vriend
116,15,2,vriend
116,16,1,vriend
116,16,2,vriend
116,2,11,vriend_schoonbroer
116,1,8,vijand
116,12,3,zoon
116,2,10,zus
117,1,5,collega
117,1,9,collega
117,1,13,collega
117,1,14,collega
117,2,9,collega
117,2,15,collega
117,3,9,collega
117,3,10,collega
117,4,8,collega
117,4,9,collega
117,5,1,collega
117,5,9,collega
117,8,4,collega
117,9,1,collega
117,9,2,collega
117,9,3,collega
117,9,4,collega
117,9,5,collega
117,10,3,collega
117,10,11,collega
117,11,10,collega
117,13,1,collega
117,13,14,collega
117,14,1,collega
117,14,13,collega
117,15,2,collega
117,3,11,collega_vijand
117,11,3,collega_vijand
117,2,3,collega_vriend
117,3,2,collega_vriend
117,1,6,dochter
117,2,6,dochter
117,1,2,geliefde
117,2,1,geliefde
117,2,7,geliefde
117,4,5,geliefde
117,5,4,geliefde
117,7,2,geliefde
117,7,5,geliefde_stiefdochter
117,5,7,geliefde_stiefvader
117,3,4,geliefde_vijand
117,4,3,geliefde_vijand
117,6,2,moeder
117,6,1,vader
117,1,3,vriend
117,1,4,vriend
117,2,4,vriend
117,3,1,vriend
117,3,12,vriend
117,4,1,vriend
117,4,2,vriend
117,12,3,vriend
117,4,12,vriend_collega
117,12,4,vriend_collega
118,1,7,collega
118,3,5,collega
118,5,3,collega
118,6,1,collega
118,6,3,collega
118,7,1,collega
118,1,5,collega_vijand
118,5,1,collega_vijand
118,1,3,collega_vriend
118,3,1,collega_vriend
118,1,2,geliefde
118,2,1,geliefde
118,2,4,vijand
118,4,2,vijand
119,9,8,broer
119,1,4,collega
119,1,5,collega
119,1,6,collega
119,1,11,collega
119,4,1,collega
119,4,5,collega
119,4,6,collega
119,5,1,collega
119,5,4,collega
119,6,1,collega
119,6,4,collega
119,11,1,collega
119,1,12,collega_vijand
119,3,6,collega_vijand
119,5,6,collega_vijand
119,6,3,collega_vijand
119,6,5,collega_vijand
119,12,1,collega_vijand
119,1,9,dochter
119,2,9,dochter
119,3,7,geliefde
119,7,3,geliefde
119,1,2,geliefde_vijand
119,2,1,geliefde_vijand
119,1,3,geliefde_vriend
119,3,1,geliefde_vriend
119,8,2,moeder
119,9,2,moeder
119,8,1,vader
119,9,1,vader
119,1,10,vriend_vijand
119,10,1,vriend_vijand
119,1,8,zoon
119,2,8,zoon
119,8,9,zus
120,4,2,achternicht
120,1,4,collega
120,1,12,collega
120,1,13,collega
120,1,14,collega
120,1,15,collega
120,1,18,collega
120,1,19,collega
120,1,25,collega
120,1,26,collega
120,1,28,collega
120,2,16,collega
120,3,7,collega
120,3,8,collega
120,3,9,collega
120,3,20,collega
120,3,21,collega
120,3,22,collega
120,3,24,collega
120,3,27,collega
120,4,1,collega
120,4,16,collega
120,4,29,collega
120,5,7,collega
120,5,8,collega
120,5,9,collega
120,5,20,collega
120,5,21,collega
120,5,22,collega
120,5,24,collega
120,5,27,collega
120,6,20,collega
120,6,21,collega
120,6,22,collega
120,6,24,collega
120,6,27,collega
120,7,3,collega
120,7,5,collega
120,7,8,collega
120,7,9,collega
120,8,3,collega
120,8,5,collega
120,8,7,collega
120,8,9,collega
120,9,3,collega
120,9,5,collega
120,9,7,collega
120,9,8,collega
120,9,27,collega
120,10,11,collega
120,11,10,collega
120,12,1,collega
120,13,1,collega
120,13,14,collega
120,13,16,collega
120,13,18,collega
120,13,26,collega
120,13,29,collega
120,14,13,collega
120,14,15,collega
120,14,18,collega
120,15,1,collega
120,15,14,collega
120,15,16,collega
120,15,18,collega
120,15,19,collega
120,16,1,collega
120,16,4,collega
120,16,13,collega
120,16,18,collega
120,16,26,collega
120,16,28,collega
120,16,29,collega
120,17,25,collega
120,18,1,collega
120,18,13,collega
120,18,14,collega
120,18,16,collega
120,18,23,collega
120,18,26,collega
120,18,28,collega
120,18,29,collega
120,19,1,collega
120,19,15,collega
120,19,25,collega
120,20,3,collega
120,20,5,collega
120,20,6,collega
120,20,21,collega
120,20,22,collega
120,20,24,collega
120,20,27,collega
120,21,3,collega
120,21,5,collega
120,21,6,collega
120,21,20,collega
120,21,24,collega
120,21,27,collega
120,22,3,collega
120,22,5,collega
120,22,6,collega
120,22,20,collega
120,22,24,collega
120,23,18,collega
120,23,27,collega
120,24,3,collega
120,24,5,collega
120,24,6,collega
120,24,20,collega
120,24,21,collega
120,24,22,collega
120,24,27,collega
120,25,1,collega
120,25,17,collega
120,25,19,collega
120,26,1,collega
120,26,13,collega
120,26,14,collega
120,26,16,collega
120,26,18,collega
120,26,23,collega
120,26,28,collega
120,26,29,collega
120,27,5,collega
120,27,6,collega
120,27,9,collega
120,27,20,collega
120,27,21,collega
120,27,22,collega
120,27,24,collega
120,28,1,collega
120,28,13,collega
120,28,14,collega
120,28,16,collega
120,28,18,collega
120,28,23,collega
120,28,26,collega
120,28,29,collega
120,29,1,collega
120,29,13,collega
120,29,14,collega
120,29,16,collega
120,29,18,collega
120,29,23,collega
120,29,26,collega
120,29,28,collega
120,3,5,collega_geliefde
120,5,3,collega_geliefde
120,1,16,collega_vijand
120,3,6,collega_vijand
120,5,6,collega_vijand
120,6,3,collega_vijand
120,6,5,collega_vijand
120,21,1,collega_vijand
120,22,1,collega_vijand
120,24,1,collega_vijand
120,2,14,geliefde
120,14,2,geliefde
120,2,6,geliefde_vijand
120,6,2,geliefde_vijand
120,1,2,geliefde_collega
120,2,1,geliefde_collega
120,2,15,grootvader
120,15,2,kleindochter
120,2,13,neef
120,15,13,neef
120,21,22,neef_collega
120,13,2,nicht
120,13,15,oom
120,22,21,oom_collega
120,2,4,oudoom
120,4,15,schoonbroer
120,15,4,schoonbroer
120,13,4,vader
120,1,5,vijand
120,1,6,vijand
120,1,20,vijand
120,1,21,vijand
120,1,22,vijand
120,1,24,vijand
120,1,27,vijand
120,1,29,collega
120,2,3,vijand
120,2,5,vijand
120,2,20,vijand
120,2,21,vijand
120,2,22,vijand
120,2,24,vijand
120,2,27,vijand
120,3,2,vijand
120,3,10,vijand
120,3,13,vijand
